country,date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,shn_requirement,restriction_internal_movement,internation_travel_control,pi_campaign,testing_policy,contact_tracing,facial_covering,vaccine_policy,confirmed_cases,confirmed_deathes,cases_per_mil,cases_per_mil_cat
china,2020-12-19,1,1,1,2,0,0,1,3.0,2,3.0,2.0,2,0,992.0,6.0,0.6850828729281768,0
china,2020-12-20,1,1,1,2,0,0,1,3.0,2,3.0,2.0,2,0,992.0,6.0,0.6850828729281768,0
china,2020-12-21,1,1,1,2,0,0,1,3.0,2,3.0,2.0,2,0,992.0,6.0,0.6850828729281768,0
china,2020-12-22,1,1,1,2,0,0,1,3.0,2,3.0,2.0,2,0,992.0,6.0,0.6850828729281768,0
china,2020-12-23,1,1,1,2,0,0,1,3.0,2,3.0,2.0,2,0,992.0,6.0,0.6850828729281768,0
china,2020-12-24,1,1,1,2,0,0,1,3.0,2,3.0,2.0,2,0,992.0,6.0,0.6850828729281768,0
china,2020-12-25,1,1,1,2,0,0,1,3.0,2,3.0,2.0,2,0,992.0,6.0,0.6850828729281768,0
china,2020-12-26,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,0,993.0,6.0,0.6857734806629834,0
china,2020-12-27,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,0,993.0,6.0,0.6857734806629834,0
china,2020-12-28,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,0,993.0,6.0,0.6857734806629834,0
china,2020-12-29,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,2,993.0,6.0,0.6857734806629834,0
china,2020-12-30,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,2,993.0,6.0,0.6857734806629834,0
china,2020-12-31,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,2,993.0,6.0,0.6857734806629834,0
china,2021-01-01,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-02,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-03,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-04,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-05,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-06,1,1,1,4,0,0,1,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-07,1,1,1,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-08,1,1,1,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-09,1,1,1,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-10,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-11,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-12,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-13,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-14,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-15,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-16,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-17,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-18,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-19,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-20,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,993.0,6.0,0.6857734806629834,0
china,2021-01-21,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-22,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-23,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-24,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-25,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-26,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-27,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-28,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-29,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-30,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-01-31,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-01,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-02,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-03,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-04,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-05,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-06,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-07,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-08,1,1,2,4,0,0,2,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-09,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-10,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-11,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-12,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-13,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-14,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-15,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-16,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-17,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-18,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-19,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-20,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-21,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-22,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-23,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-24,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-25,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-26,1,1,2,4,0,0,1,3.0,2,3.0,2.0,4,1,994.0,6.0,0.68646408839779,0
china,2021-02-27,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-02-28,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-01,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-02,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-03,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-04,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-05,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-06,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-07,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-08,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-09,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-10,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-11,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-12,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-13,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-14,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-15,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-16,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-17,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-18,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-19,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-20,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-21,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-22,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-23,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-24,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-25,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-26,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-27,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-28,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-29,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-30,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-03-31,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-01,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-02,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-03,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-04,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-05,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-06,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-07,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-08,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-09,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-10,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-11,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-12,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-13,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-14,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-15,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-16,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-17,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-18,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-19,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-20,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-21,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-22,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-23,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-24,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-25,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-26,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-27,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-28,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-29,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-04-30,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-01,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-02,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-03,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-04,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-05,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-06,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-07,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-08,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-09,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-10,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-11,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-12,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,994.0,6.0,0.68646408839779,0
china,2021-05-13,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,1,996.0,6.0,0.6878453038674033,0
china,2021-05-14,1,2,2,3,0,3,1,3.0,2,3.0,2.0,3,5,999.0,6.0,0.6899171270718232,0
china,2021-05-15,1,2,2,3,0,3,1,3.0,2,3.0,2.0,3,5,999.0,6.0,0.6899171270718232,0
china,2021-05-16,1,2,2,3,0,3,1,3.0,2,3.0,2.0,3,5,1001.0,6.0,0.6912983425414365,0
china,2021-05-17,1,2,2,3,0,3,1,3.0,2,3.0,2.0,3,5,1001.0,6.0,0.6912983425414365,0
china,2021-05-18,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1001.0,6.0,0.6912983425414365,0
china,2021-05-19,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1001.0,6.0,0.6912983425414365,0
china,2021-05-20,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1001.0,6.0,0.6912983425414365,0
china,2021-05-21,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1001.0,6.0,0.6912983425414365,0
china,2021-05-22,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1002.0,6.0,0.6919889502762431,0
china,2021-05-23,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1002.0,6.0,0.6919889502762431,0
china,2021-05-24,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-05-25,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-05-26,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-05-27,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-05-28,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-05-29,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-05-30,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-05-31,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-01,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-02,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-03,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-04,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-05,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-06,1,2,2,3,0,3,2,3.0,2,3.0,2.0,3,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-07,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-08,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-09,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-10,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-11,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-12,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-13,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-14,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-15,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-16,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-17,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-18,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-19,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-20,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-21,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-22,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-23,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-24,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-25,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-26,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-27,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1004.0,6.0,0.6933701657458563,0
china,2021-06-28,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1006.0,6.0,0.6947513812154696,0
china,2021-06-29,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1006.0,6.0,0.6947513812154696,0
china,2021-06-30,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-01,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-02,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-03,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-04,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-05,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-06,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-07,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-08,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-09,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-10,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-11,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-12,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-13,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-14,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-15,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-16,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-17,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-18,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-19,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-20,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-21,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-22,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-23,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-24,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-25,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-26,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-27,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-28,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-29,1,1,1,1,0,0,1,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-30,1,1,1,1,0,0,2,3.0,2,3.0,2.0,2,5,1008.0,6.0,0.6961325966850829,0
china,2021-07-31,1,1,1,1,0,0,2,3.0,2,3.0,2.0,3,5,1008.0,6.0,0.6961325966850829,0
china,2021-08-01,1,1,1,1,0,0,2,3.0,2,3.0,2.0,3,5,1008.0,6.0,0.6961325966850829,0
china,2021-08-02,1,1,1,1,0,0,2,3.0,2,3.0,2.0,3,5,1008.0,6.0,0.6961325966850829,0
china,2021-08-03,1,1,1,1,0,0,2,3.0,2,3.0,2.0,3,5,1008.0,6.0,0.6961325966850829,0
china,2021-08-04,1,1,1,1,0,0,2,3.0,2,3.0,2.0,3,5,1008.0,6.0,0.6961325966850829,0
china,2021-08-05,1,1,1,4,0,0,2,3.0,2,3.0,2.0,3,5,1008.0,6.0,0.6961325966850829,0
china,2021-08-06,2,2,2,4,0,1,2,3.0,2,3.0,2.0,3,5,1008.0,6.0,0.6961325966850829,0
