,Country,Date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,SHN_requirement,restriction_internal_movement,internation_travel_control,PI_Campaign,testing_policy,contact_tracing,Facial_Covering,Vaccine_policy,income_support,debt_relief,Confirmed_cases,Confirmed_Deathes
53688,Hong Kong,2021-03-26,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11439.0,205.0
53689,Hong Kong,2021-03-27,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11445.0,205.0
53690,Hong Kong,2021-03-28,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11446.0,205.0
53691,Hong Kong,2021-03-29,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11454.0,205.0
53692,Hong Kong,2021-03-30,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11461.0,205.0
53693,Hong Kong,2021-03-31,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11467.0,205.0
53694,Hong Kong,2021-04-01,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11480.0,205.0
53695,Hong Kong,2021-04-02,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11499.0,205.0
53696,Hong Kong,2021-04-03,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11501.0,205.0
53697,Hong Kong,2021-04-04,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11508.0,205.0
53698,Hong Kong,2021-04-05,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11524.0,205.0
53699,Hong Kong,2021-04-06,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11531.0,205.0
53700,Hong Kong,2021-04-07,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11539.0,205.0
53701,Hong Kong,2021-04-08,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11549.0,205.0
53702,Hong Kong,2021-04-09,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11563.0,206.0
53703,Hong Kong,2021-04-10,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11568.0,207.0
53704,Hong Kong,2021-04-11,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11581.0,207.0
53705,Hong Kong,2021-04-12,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11594.0,207.0
53706,Hong Kong,2021-04-13,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11607.0,207.0
53707,Hong Kong,2021-04-14,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11612.0,209.0
53708,Hong Kong,2021-04-15,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11618.0,209.0
53709,Hong Kong,2021-04-16,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11635.0,209.0
53710,Hong Kong,2021-04-17,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11653.0,209.0
53711,Hong Kong,2021-04-18,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11683.0,209.0
53712,Hong Kong,2021-04-19,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11695.0,209.0
53713,Hong Kong,2021-04-20,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11703.0,209.0
53714,Hong Kong,2021-04-21,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11704.0,209.0
53715,Hong Kong,2021-04-22,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,4G,1A,2.0,11718.0,209.0
53716,Hong Kong,2021-04-23,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11727.0,209.0
53717,Hong Kong,2021-04-24,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11730.0,209.0
53718,Hong Kong,2021-04-25,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11736.0,209.0
53719,Hong Kong,2021-04-26,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11740.0,209.0
53720,Hong Kong,2021-04-27,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11748.0,209.0
53721,Hong Kong,2021-04-28,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11755.0,209.0
53722,Hong Kong,2021-04-29,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11770.0,209.0
53723,Hong Kong,2021-04-30,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11774.0,209.0
53724,Hong Kong,2021-05-01,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11782.0,210.0
53725,Hong Kong,2021-05-02,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11784.0,210.0
53726,Hong Kong,2021-05-03,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11786.0,210.0
53727,Hong Kong,2021-05-04,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11790.0,210.0
53728,Hong Kong,2021-05-05,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11796.0,210.0
53729,Hong Kong,2021-05-06,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11798.0,210.0
53730,Hong Kong,2021-05-07,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11801.0,210.0
53731,Hong Kong,2021-05-08,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11806.0,210.0
53732,Hong Kong,2021-05-09,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11807.0,210.0
53733,Hong Kong,2021-05-10,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11811.0,210.0
53734,Hong Kong,2021-05-11,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11812.0,210.0
53735,Hong Kong,2021-05-12,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11814.0,210.0
53736,Hong Kong,2021-05-13,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11817.0,210.0
53737,Hong Kong,2021-05-14,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11818.0,210.0
53738,Hong Kong,2021-05-15,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11821.0,210.0
53739,Hong Kong,2021-05-16,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11824.0,210.0
53740,Hong Kong,2021-05-17,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11825.0,210.0
53741,Hong Kong,2021-05-18,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11826.0,210.0
53742,Hong Kong,2021-05-19,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11827.0,210.0
53743,Hong Kong,2021-05-20,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11828.0,210.0
53744,Hong Kong,2021-05-21,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11829.0,210.0
53745,Hong Kong,2021-05-22,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11830.0,210.0
53746,Hong Kong,2021-05-23,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11832.0,210.0
53747,Hong Kong,2021-05-24,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11833.0,210.0
53748,Hong Kong,2021-05-25,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11835.0,210.0
53749,Hong Kong,2021-05-26,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11836.0,210.0
53750,Hong Kong,2021-05-27,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11836.0,210.0
53751,Hong Kong,2021-05-28,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11836.0,210.0
53752,Hong Kong,2021-05-29,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11837.0,210.0
53753,Hong Kong,2021-05-30,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11837.0,210.0
53754,Hong Kong,2021-05-31,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11841.0,210.0
53755,Hong Kong,2021-06-01,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11848.0,210.0
53756,Hong Kong,2021-06-02,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11848.0,210.0
53757,Hong Kong,2021-06-03,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11849.0,210.0
53758,Hong Kong,2021-06-04,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11850.0,210.0
53759,Hong Kong,2021-06-05,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11851.0,210.0
53760,Hong Kong,2021-06-06,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11858.0,210.0
53761,Hong Kong,2021-06-07,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11865.0,210.0
53762,Hong Kong,2021-06-08,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11868.0,210.0
53763,Hong Kong,2021-06-09,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11872.0,210.0
53764,Hong Kong,2021-06-10,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11874.0,210.0
53765,Hong Kong,2021-06-11,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11874.0,210.0
53766,Hong Kong,2021-06-12,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11877.0,210.0
53767,Hong Kong,2021-06-13,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11877.0,210.0
53768,Hong Kong,2021-06-14,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11878.0,210.0
53769,Hong Kong,2021-06-15,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11880.0,210.0
53770,Hong Kong,2021-06-16,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11881.0,210.0
53771,Hong Kong,2021-06-17,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11881.0,210.0
53772,Hong Kong,2021-06-18,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11884.0,210.0
53773,Hong Kong,2021-06-19,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11885.0,210.0
53774,Hong Kong,2021-06-20,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11886.0,210.0
53775,Hong Kong,2021-06-21,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11889.0,210.0
53776,Hong Kong,2021-06-22,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11896.0,210.0
53777,Hong Kong,2021-06-23,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11898.0,210.0
53778,Hong Kong,2021-06-24,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11905.0,210.0
53779,Hong Kong,2021-06-25,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11909.0,211.0
53780,Hong Kong,2021-06-26,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11911.0,211.0
53781,Hong Kong,2021-06-27,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11917.0,211.0
53782,Hong Kong,2021-06-28,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11920.0,211.0
53783,Hong Kong,2021-06-29,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11921.0,211.0
53784,Hong Kong,2021-06-30,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11923.0,211.0
53785,Hong Kong,2021-07-01,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11927.0,211.0
53786,Hong Kong,2021-07-02,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11938.0,211.0
53787,Hong Kong,2021-07-03,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11939.0,211.0
53788,Hong Kong,2021-07-04,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11942.0,211.0
53789,Hong Kong,2021-07-05,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11943.0,212.0
53790,Hong Kong,2021-07-06,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11944.0,212.0
53791,Hong Kong,2021-07-07,2G,2G,2G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11945.0,212.0
53792,Hong Kong,2021-07-08,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11948.0,212.0
53793,Hong Kong,2021-07-09,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11949.0,212.0
53794,Hong Kong,2021-07-10,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11950.0,212.0
53795,Hong Kong,2021-07-11,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11951.0,212.0
53796,Hong Kong,2021-07-12,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11951.0,212.0
53797,Hong Kong,2021-07-13,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11952.0,212.0
53798,Hong Kong,2021-07-14,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11955.0,212.0
53799,Hong Kong,2021-07-15,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11955.0,212.0
53800,Hong Kong,2021-07-16,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11956.0,212.0
53801,Hong Kong,2021-07-17,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11956.0,212.0
53802,Hong Kong,2021-07-18,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11958.0,212.0
53803,Hong Kong,2021-07-19,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11958.0,212.0
53804,Hong Kong,2021-07-20,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11965.0,212.0
53805,Hong Kong,2021-07-21,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11970.0,212.0
53806,Hong Kong,2021-07-22,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11971.0,212.0
53807,Hong Kong,2021-07-23,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11973.0,212.0
53808,Hong Kong,2021-07-24,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11975.0,212.0
53809,Hong Kong,2021-07-25,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11978.0,212.0
53810,Hong Kong,2021-07-26,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11978.0,212.0
53811,Hong Kong,2021-07-27,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11979.0,212.0
53812,Hong Kong,2021-07-28,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11980.0,212.0
53813,Hong Kong,2021-07-29,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11982.0,212.0
53814,Hong Kong,2021-07-30,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11984.0,212.0
53815,Hong Kong,2021-07-31,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11984.0,212.0
53816,Hong Kong,2021-08-01,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11987.0,212.0
53817,Hong Kong,2021-08-02,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11990.0,212.0
53818,Hong Kong,2021-08-03,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11994.0,212.0
53819,Hong Kong,2021-08-04,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,11996.0,212.0
53820,Hong Kong,2021-08-05,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,12002.0,212.0
53821,Hong Kong,2021-08-06,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,12004.0,212.0
53822,Hong Kong,2021-08-07,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,12011.0,212.0
53823,Hong Kong,2021-08-08,2G,2G,1G,4G,1G,1G,1G,3.0,2G,3.0,2.0,2G,5G,1A,2.0,12013.0,212.0
53824,Hong Kong,2021-08-09,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12015.0,212.0
53825,Hong Kong,2021-08-10,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12019.0,212.0
53826,Hong Kong,2021-08-11,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12020.0,212.0
53827,Hong Kong,2021-08-12,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12025.0,212.0
53828,Hong Kong,2021-08-13,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12030.0,212.0
53829,Hong Kong,2021-08-14,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12032.0,212.0
53830,Hong Kong,2021-08-15,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12033.0,212.0
53831,Hong Kong,2021-08-16,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12036.0,212.0
53832,Hong Kong,2021-08-17,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12039.0,212.0
53833,Hong Kong,2021-08-18,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12042.0,212.0
53834,Hong Kong,2021-08-19,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12047.0,212.0
53835,Hong Kong,2021-08-20,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12049.0,212.0
53836,Hong Kong,2021-08-21,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12052.0,212.0
53837,Hong Kong,2021-08-22,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12057.0,212.0
53838,Hong Kong,2021-08-23,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12062.0,212.0
53839,Hong Kong,2021-08-24,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12069.0,212.0
53840,Hong Kong,2021-08-25,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12074.0,212.0
53841,Hong Kong,2021-08-26,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12077.0,212.0
53842,Hong Kong,2021-08-27,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12094.0,212.0
53843,Hong Kong,2021-08-28,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12100.0,212.0
53844,Hong Kong,2021-08-29,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12107.0,212.0
53845,Hong Kong,2021-08-30,2G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12110.0,212.0
53846,Hong Kong,2021-08-31,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12112.0,212.0
53847,Hong Kong,2021-09-01,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12113.0,212.0
53848,Hong Kong,2021-09-02,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12113.0,212.0
53849,Hong Kong,2021-09-03,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12112.0,212.0
53850,Hong Kong,2021-09-04,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12113.0,212.0
53851,Hong Kong,2021-09-05,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12121.0,212.0
53852,Hong Kong,2021-09-06,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12123.0,212.0
53853,Hong Kong,2021-09-07,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12129.0,212.0
53854,Hong Kong,2021-09-08,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12131.0,212.0
53855,Hong Kong,2021-09-09,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12133.0,212.0
53856,Hong Kong,2021-09-10,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12138.0,212.0
53857,Hong Kong,2021-09-11,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12142.0,212.0
53858,Hong Kong,2021-09-12,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12145.0,212.0
53859,Hong Kong,2021-09-13,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12146.0,213.0
53860,Hong Kong,2021-09-14,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12148.0,213.0
53861,Hong Kong,2021-09-15,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12149.0,213.0
53862,Hong Kong,2021-09-16,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12149.0,213.0
53863,Hong Kong,2021-09-17,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12152.0,213.0
53864,Hong Kong,2021-09-18,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12157.0,213.0
53865,Hong Kong,2021-09-19,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12160.0,213.0
53866,Hong Kong,2021-09-20,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12165.0,213.0
53867,Hong Kong,2021-09-21,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12166.0,213.0
53868,Hong Kong,2021-09-22,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12167.0,213.0
53869,Hong Kong,2021-09-23,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12169.0,213.0
53870,Hong Kong,2021-09-24,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12176.0,213.0
53871,Hong Kong,2021-09-25,1G,2G,1G,4G,1G,1G,1G,2.0,2G,3.0,2.0,2G,5G,1A,2.0,12185.0,213.0
