,Country,Date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,SHN_requirement,restriction_internal_movement,internation_travel_control,PI_Campaign,testing_policy,contact_tracing,Facial_Covering,Vaccine_policy,Confirmed_cases,Confirmed_Deathes
20237,China,2020-12-15,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1297.0,1.0
20238,China,2020-12-16,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1297.0,1.0
20239,China,2020-12-17,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1297.0,1.0
20240,China,2020-12-18,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1298.0,1.0
20241,China,2020-12-19,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1299.0,1.0
20242,China,2020-12-20,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1299.0,1.0
20243,China,2020-12-21,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1299.0,1.0
20244,China,2020-12-22,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1300.0,1.0
20245,China,2020-12-23,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1300.0,1.0
20246,China,2020-12-24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1300.0,1.0
20247,China,2020-12-25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1300.0,1.0
20248,China,2020-12-26,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1302.0,1.0
20249,China,2020-12-27,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1305.0,1.0
20250,China,2020-12-28,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1305.0,1.0
20251,China,2020-12-29,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1306.0,1.0
20252,China,2020-12-30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1306.0,1.0
20253,China,2020-12-31,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1306.0,1.0
20254,China,2021-01-01,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20255,China,2021-01-02,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20256,China,2021-01-03,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20257,China,2021-01-04,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20258,China,2021-01-05,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20259,China,2021-01-06,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20260,China,2021-01-07,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20261,China,2021-01-08,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1306.0,1.0
20262,China,2021-01-09,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1308.0,1.0
20263,China,2021-01-10,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1308.0,1.0
20264,China,2021-01-11,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1308.0,1.0
20265,China,2021-01-12,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1308.0,1.0
20266,China,2021-01-13,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1308.0,1.0
20267,China,2021-01-14,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1309.0,1.0
20268,China,2021-01-15,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1309.0,1.0
20269,China,2021-01-16,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1309.0,1.0
20270,China,2021-01-17,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1311.0,1.0
20271,China,2021-01-18,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1314.0,1.0
20272,China,2021-01-19,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20273,China,2021-01-20,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20274,China,2021-01-21,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20275,China,2021-01-22,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20276,China,2021-01-23,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20277,China,2021-01-24,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20278,China,2021-01-25,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20279,China,2021-01-26,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20280,China,2021-01-27,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20281,China,2021-01-28,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20282,China,2021-01-29,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20283,China,2021-01-30,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20284,China,2021-01-31,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20285,China,2021-02-01,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20286,China,2021-02-02,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20287,China,2021-02-03,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20288,China,2021-02-04,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20289,China,2021-02-05,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20290,China,2021-02-06,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20291,China,2021-02-07,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1316.0,1.0
20292,China,2021-02-08,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1317.0,1.0
20293,China,2021-02-09,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1320.0,1.0
20294,China,2021-02-10,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1320.0,1.0
20295,China,2021-02-11,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20296,China,2021-02-12,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20297,China,2021-02-13,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20298,China,2021-02-14,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20299,China,2021-02-15,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20300,China,2021-02-16,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20301,China,2021-02-17,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20302,China,2021-02-18,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20303,China,2021-02-19,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20304,China,2021-02-20,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20305,China,2021-02-21,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20306,China,2021-02-22,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1320.0,1.0
20307,China,2021-02-23,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20308,China,2021-02-24,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20309,China,2021-02-25,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20310,China,2021-02-26,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20311,China,2021-02-27,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20312,China,2021-02-28,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20313,China,2021-03-01,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20314,China,2021-03-02,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1321.0,1.0
20315,China,2021-03-03,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20316,China,2021-03-04,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20317,China,2021-03-05,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20318,China,2021-03-06,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20319,China,2021-03-07,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20320,China,2021-03-08,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20321,China,2021-03-09,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20322,China,2021-03-10,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20323,China,2021-03-11,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20324,China,2021-03-12,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20325,China,2021-03-13,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20326,China,2021-03-14,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1322.0,1.0
20327,China,2021-03-15,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1322.0,1.0
20328,China,2021-03-16,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1322.0,1.0
20329,China,2021-03-17,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1322.0,1.0
20330,China,2021-03-18,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1322.0,1.0
20331,China,2021-03-19,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20332,China,2021-03-20,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20333,China,2021-03-21,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20334,China,2021-03-22,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20335,China,2021-03-23,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20336,China,2021-03-24,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20337,China,2021-03-25,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20338,China,2021-03-26,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20339,China,2021-03-27,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20340,China,2021-03-28,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20341,China,2021-03-29,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20342,China,2021-03-30,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20343,China,2021-03-31,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20344,China,2021-04-01,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20345,China,2021-04-02,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20346,China,2021-04-03,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1323.0,1.0
20347,China,2021-04-04,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1324.0,1.0
20348,China,2021-04-05,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1324.0,1.0
20349,China,2021-04-06,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1324.0,1.0
20350,China,2021-04-07,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1324.0,1.0
20351,China,2021-04-08,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1324.0,1.0
20352,China,2021-04-09,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1325.0,1.0
20353,China,2021-04-10,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1325.0,1.0
20354,China,2021-04-11,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1325.0,1.0
20355,China,2021-04-12,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1327.0,1.0
20356,China,2021-04-13,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1327.0,1.0
20357,China,2021-04-14,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1327.0,1.0
20358,China,2021-04-15,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1327.0,1.0
20359,China,2021-04-16,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1328.0,1.0
20360,China,2021-04-17,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1328.0,1.0
20361,China,2021-04-18,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1328.0,1.0
20362,China,2021-04-19,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1329.0,1.0
20363,China,2021-04-20,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1329.0,1.0
20364,China,2021-04-21,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1329.0,1.0
20365,China,2021-04-22,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1331.0,1.0
20366,China,2021-04-23,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1331.0,1.0
20367,China,2021-04-24,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1331.0,1.0
20368,China,2021-04-25,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1331.0,1.0
20369,China,2021-04-26,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1332.0,1.0
20370,China,2021-04-27,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1332.0,1.0
20371,China,2021-04-28,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1343.0,1.0
20372,China,2021-04-29,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1343.0,1.0
20373,China,2021-04-30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1344.0,1.0
20374,China,2021-05-01,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1344.0,1.0
20375,China,2021-05-02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1344.0,1.0
20376,China,2021-05-03,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1344.0,1.0
20377,China,2021-05-04,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1344.0,1.0
20378,China,2021-05-05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1344.0,1.0
20379,China,2021-05-06,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1344.0,1.0
20380,China,2021-05-07,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1345.0,1.0
20381,China,2021-05-08,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1345.0,1.0
20382,China,2021-05-09,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1346.0,1.0
20383,China,2021-05-10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1346.0,1.0
20384,China,2021-05-11,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1347.0,1.0
20385,China,2021-05-12,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1347.0,1.0
20386,China,2021-05-13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1347.0,1.0
20387,China,2021-05-14,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1347.0,1.0
20388,China,2021-05-15,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1347.0,1.0
20389,China,2021-05-16,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1355.0,1.0
20390,China,2021-05-17,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1356.0,1.0
20391,China,2021-05-18,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1356.0,1.0
20392,China,2021-05-19,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1361.0,1.0
20393,China,2021-05-20,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1361.0,1.0
20394,China,2021-05-21,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1361.0,1.0
20395,China,2021-05-22,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1362.0,1.0
20396,China,2021-05-23,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1362.0,1.0
20397,China,2021-05-24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1362.0,1.0
20398,China,2021-05-25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1363.0,1.0
20399,China,2021-05-26,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1363.0,1.0
20400,China,2021-05-27,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1363.0,1.0
20401,China,2021-05-28,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1364.0,1.0
20402,China,2021-05-29,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1364.0,1.0
20403,China,2021-05-30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1364.0,1.0
20404,China,2021-05-31,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1364.0,1.0
20405,China,2021-06-01,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1364.0,1.0
20406,China,2021-06-02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1364.0,1.0
20407,China,2021-06-03,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1365.0,1.0
20408,China,2021-06-04,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1365.0,1.0
20409,China,2021-06-05,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1366.0,1.0
20410,China,2021-06-06,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1368.0,1.0
20411,China,2021-06-07,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1368.0,1.0
20412,China,2021-06-08,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1368.0,1.0
20413,China,2021-06-09,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1369.0,1.0
20414,China,2021-06-10,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1370.0,1.0
20415,China,2021-06-11,1.0,1.5,1.5,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1370.0,1.0
20416,China,2021-06-12,1.0,1.5,1.5,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1372.0,1.0
20417,China,2021-06-13,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1372.0,1.0
20418,China,2021-06-14,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1373.0,1.0
20419,China,2021-06-15,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1373.0,1.0
20420,China,2021-06-16,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1373.0,1.0
20421,China,2021-06-17,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1376.0,1.0
20422,China,2021-06-18,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1377.0,1.0
20423,China,2021-06-19,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1379.0,1.0
20424,China,2021-06-20,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1379.0,1.0
20425,China,2021-06-21,1.0,1.5,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1383.0,1.0
20426,China,2021-06-22,1.0,1.0,1.5,3.5,0.0,1.5,2.0,3.0,2.0,3.0,2.0,2.5,5.0,1383.0,1.0
